id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
10827,,2596,63,3,1,1078.78,1509.23,191226.44
10828,,540,63,13,10,1679.76,111.05,69910.2
10829,,657,33,4,6,,160.45,118867.03
10830,,2194,36,12,3,478.57,,
10831,,1963,54,13,12,776.14,188.39,86240.72
10832,,2293,6,6,7,99.52,,
10833,,1169,45,12,7,141.87,,
10834,,2001,52,8,12,1005.84,124.47,123707.59
10835,,1907,3,4,7,356.86,28.78,
10836,,81,59,11,11,1913.46,,
10837,,313,61,14,1,925.83,155.24,28748.99
10838,,1854,7,7,7,477.95,94.72,87043.81
10839,,2902,62,11,9,591.32,,117496.72
10840,,1421,26,2,1,924.17,95.44,132502.46
10841,,2666,34,13,8,707.97,105.09,65904.71
10842,,375,40,13,2,271.64,65.23,20250.51
10843,,2218,38,15,6,1473.23,350.8,273034.34
10844,,427,54,7,11,,206.67,108828.23
10845,,2858,69,9,10,,139.28,
10846,,1668,29,9,6,,325.9,165903.71
10847,,1981,60,4,2,990.76,228.78,167560.69
10848,,2186,49,3,11,577.08,127.77,51755.99
10849,,2710,75,6,11,673.69,77.4,48450.41
10850,,311,50,6,3,682.45,75.32,64868.33
10851,,1560,28,13,8,1081.17,67.36,
10852,,2578,10,13,12,1291.62,195.17,
10853,,313,62,8,1,87.58,8.15,15909.8
10854,,2906,57,11,10,593.82,99.43,
10855,,2831,44,13,4,1250.47,142.57,90148.07
10856,,2525,56,14,10,1139.91,88.23,202871.66
10857,,2264,26,6,9,,,76998.97
10858,,909,39,4,2,1747.46,289.03,43198.54
10859,2025-08-04,1331,77,6,1,,,40745.57
10860,,1366,5,15,8,1881.71,390.56,
10861,,426,26,1,1,815.84,189.02,
10862,,963,75,14,2,1639.93,157.95,265861.29
10863,,3510,5,13,10,988.48,142.57,80962.45
10864,,240,33,15,7,540.55,118.67,21949.88
10865,2025-07-21,2785,18,14,12,1435.87,304.72,44325.26
10866,,2206,73,6,10,,327.16,54934.15
10867,,942,49,8,5,508.56,,95136.5
10868,,2505,56,8,1,1467.21,314.76,
10869,,1660,10,6,9,604.12,145.22,
10870,2025-05-15,662,52,6,6,1184.36,276.37,71189.73
10871,2025-09-15,2876,75,3,3,1157.77,110.69,
10872,,34,56,10,3,538.31,67.95,49237.31
10873,,2826,37,13,5,1122.58,133.17,54218.29
10874,,2541,80,7,2,1708.91,,179311.78
10875,,1357,7,12,10,1001.15,201.08,
10876,2025-07-30,432,68,10,2,,240.34,106434.72
10877,,3630,71,6,3,1286.36,217.2,116552.06
10878,,2043,26,14,5,168.36,9.04,14345.84
10879,,1211,36,6,11,,97.99,154461.95
10880,2025-11-19,2727,40,9,11,,183.93,145930.41
10881,,2598,58,9,7,688.71,63.2,66822.76
10882,,1931,76,1,7,498.23,116.53,64726.18
10883,,1837,61,13,2,1467.11,74.15,
10884,,2075,54,10,11,556.19,61.33,38459.38
10885,,2684,43,13,1,250.06,60.31,43789.52
10886,,1380,1,5,9,1984.07,263.51,165164.03
10887,,2,46,2,6,,228.2,218942.76
10888,,1751,45,9,10,1420.24,,270278.76
10889,,1102,30,7,12,,,
10890,,110,79,2,1,,185.06,
10891,,2191,9,1,4,,,75645.62
10892,,1839,62,4,1,650.16,37.64,
10893,,1277,38,4,8,1656.17,116.6,139240.39
10894,,314,37,14,4,1893.84,390.93,357017.8
10895,,259,11,4,1,1256.29,164.88,198226.48
10896,,1567,22,4,7,1692.58,332.48,272047.77
10897,,1629,51,15,4,1647.62,117.92,245094.78
10898,2025-09-20,2421,45,6,7,,421.78,95985.13
10899,,423,55,6,7,,187.97,
10900,2026-02-11,1369,67,11,10,1533.31,246.43,
10901,,1745,64,13,1,,267.75,118171.23
10902,,2190,65,14,9,1794.73,154.19,244677.95
10903,,1187,23,9,4,1785.94,444.79,
10904,,2597,42,9,9,76.1,17.22,11143.89
10905,,1841,47,11,1,,91.09,76141.62
10906,,2769,107,3,9,,128.09,
10907,,2897,50,7,11,107.85,,13734.45
10908,,1727,20,6,12,622.94,37.61,
10909,,1412,48,3,2,1696.67,308.36,65353.23
10910,,2250,2,15,3,291.03,57.27,50838.41
10911,,784,53,10,3,107.76,12.85,6893.37
10912,2025-03-04,2889,40,15,9,376.22,91.26,12005.7
10913,,2831,21,12,5,1975.73,,389252.02
10914,,2115,80,15,9,237.82,,33593.11
10915,,529,25,13,5,818.69,63.26,
10916,,1689,58,13,1,1345.13,105.27,180186.36
10917,,1209,32,4,12,1322.04,112.45,59820.28
10918,2025-01-17,1342,41,1,4,375.4,481.37,27192.75
10919,,634,55,5,8,143.95,34.2,
10920,,417,53,5,8,1855.21,,94913.41
10921,,1279,50,14,4,,105.41,11884.89
10922,,2675,65,9,9,1350.83,177.05,252118.36
10923,,973,19,6,9,1019.67,72.32,
10924,2025-07-08,712,67,7,3,1226.71,223.63,
10925,,2709,23,4,4,,,
10926,2025-07-02,450,60,4,9,1389.5,207.85,54109.82
10927,,254,5,15,9,1685.79,,171916.68
10928,,1866,66,15,1,539.27,42.03,27343.75
10929,,1039,41,13,10,1742.07,419.0,248214.41
10930,,1842,5,11,12,112.77,10.78,14628.6
10931,,721,33,1,1,,,57077.73
10932,,3584,2,15,5,664.19,142.99,
10933,,21,41,2,11,,25.4,17922.87
10934,,1184,9,9,4,,274.89,105148.93
10935,2025-04-29,228,114,4,8,1959.38,176.95,94173.17
10936,,713,10,3,6,526.2,33.37,90351.12
10937,,2731,28,4,6,1999.64,,191441.87
10938,,2546,71,10,7,1734.18,269.43,
10939,2025-03-20,1275,110,10,4,1673.0,97.71,129146.56
10940,,1814,71,8,11,153.96,15.63,7526.67
10941,,1764,31,1,1,718.43,97.72,130189.1
10943,2026-02-17,2817,47,2,12,1722.34,144.99,
10944,,413,13,3,3,1103.2,170.94,148995.41
10945,2025-03-03,1958,35,3,7,65.09,9.72,10893.2
10946,,1407,25,1,2,1399.65,155.47,262549.94
10947,,888,69,5,7,1161.28,273.98,200595.72
10949,,1332,48,10,9,1970.14,340.93,202134.82
10950,,1372,54,12,8,962.2,151.91,
10951,,861,68,11,1,1091.69,,40764.41
10952,,2906,17,5,8,571.87,37.44,45893.86
10953,,1597,19,6,6,1865.71,129.48,91713.77
10954,,2683,43,5,1,,32.72,35616.31
10955,,2860,51,7,5,1084.59,62.76,120977.05
10956,,2673,28,3,5,1331.35,,194444.46
10957,2026-01-11,2407,19,12,6,1389.67,93.56,44556.63
10958,,1024,36,9,7,,,79510.05
10959,,761,33,11,10,1654.64,,51123.36
10960,,1260,65,5,6,,43.69,8599.29
10961,2025-10-17,272,49,10,9,1051.3,141.12,149953.01
10962,2025-04-17,754,53,2,7,1511.17,223.5,87067.78
10963,,2155,61,8,3,441.24,,
10964,,58,14,13,5,711.6,63.05,51546.7
10965,,562,5,15,12,82.46,132.86,8234.11
10966,,677,39,8,10,,249.42,
10967,2025-09-11,1207,39,2,5,342.26,72.19,18239.71
10968,,610,43,12,9,1234.8,236.47,228714.29
10969,,1966,46,15,9,,206.01,182172.17
10970,,2115,45,3,12,1710.29,,138277.43
10971,,2772,41,4,6,69.8,3.98,13404.4
10972,,143,44,12,8,214.3,,19919.35
10973,2026-01-21,2699,10,2,11,1176.59,85.63,175908.04
10974,,1192,26,4,1,625.17,108.36,68384.89
10975,2025-01-25,3878,21,13,3,1211.26,1673.87,233048.68
10976,,275,34,3,2,1207.4,176.31,42839.11
10977,,506,72,2,5,1971.34,352.54,
10978,,271,105,6,2,1362.93,99.31,181600.7
10979,,2173,48,15,5,,89.61,
10980,,2806,11,12,7,1646.4,117.74,256558.01
10981,,2484,37,6,7,1896.47,403.9,91757.89
10982,,683,61,1,1,570.17,38.88,63339.2
10983,,668,67,9,2,1940.66,,148423.52
10984,,2141,63,11,7,,148.75,70621.51
10985,,2921,13,7,10,874.44,102.55,59693.7
10986,2026-02-19,504,29,15,1,,201.66,
10987,2025-02-19,1512,59,14,11,1231.25,192.26,28332.24
10988,,145,74,15,9,811.38,123.43,129259.88
10989,,2218,17,10,5,1127.29,103.29,
10990,,2836,11,3,2,1555.42,178.78,117106.86
10991,2025-12-22,2161,48,11,3,1173.7,,101569.11
10992,,836,21,7,12,1439.94,104.33,129890.88
10993,,746,69,8,11,1414.67,135.8,
10994,,2110,4,6,9,376.1,34.93,36935.99
10996,,1188,64,11,5,1583.3,236.11,
10997,,777,38,5,9,117.84,24.96,10963.21
10998,,901,31,13,1,636.77,,117488.59
10999,,246,51,11,7,,321.3,284930.53
11000,,137,30,5,11,1634.42,190.97,234768.84
11001,,1556,75,4,12,1970.11,485.67,335297.6
11002,,1866,10,6,2,1384.75,207.59,189848.72
11003,2025-11-02,569,64,11,7,1108.25,180.72,125360.34
11004,,826,6,7,6,1360.09,115.02,251694.16
11005,,1139,21,11,7,1047.3,163.45,82092.32
11006,,2301,18,7,2,960.34,107.48,27884.25
11007,,1201,65,14,3,1181.87,184.38,117783.31
11008,,177,22,14,8,,272.01,76301.65
11009,2025-02-12,949,24,1,7,1759.33,409.45,95665.23
11010,,3628,62,7,9,261.7,32.99,5735.71
11011,,1616,36,6,7,,87.02,43323.29
11012,2025-11-10,1541,19,7,2,1593.42,140.66,52334.06
11013,,2814,71,4,2,1095.67,245.12,72111.84
11014,,2802,14,8,8,1007.49,,120897.02
11015,,2698,39,6,5,,287.95,
11016,,705,25,5,2,1996.03,373.56,369417.82
11017,,1843,71,8,7,1418.23,354.37,169903.29
11018,,3736,43,10,3,,8.89,24892.08
11019,,218,4,15,2,555.36,65.82,75783.87
11020,,2588,17,2,1,962.74,232.81,84424.78
11021,2025-02-01,731,50,12,10,1657.7,292.94,87830.52
11022,,1255,43,4,3,933.15,118.48,115176.95
11023,,2857,16,6,7,126.72,25.11,16017.43
11024,2025-05-05,111,25,15,6,172.41,36.02,12270.02
11025,,1482,71,1,10,1470.08,271.74,210555.0
11026,2026-02-19,211,19,12,9,1817.17,118.59,56122.98
11027,,1589,15,4,10,1816.4,282.3,
11028,,2950,62,10,10,,91.34,119367.99
11029,,237,73,4,10,1206.97,184.44,
11030,2025-11-03,1488,38,11,6,1099.61,133.92,32778.19
11031,,739,80,8,3,1647.78,372.67,112828.29
11032,,933,20,10,1,130.51,9.3,25807.49
11033,,714,35,2,5,1994.04,,59953.4
11034,,304,12,2,9,764.58,,
11035,,776,33,10,9,,196.89,212273.89
11036,,1558,9,14,8,637.17,87.11,44034.56
11037,2025-03-18,445,11,4,7,,250.72,148787.64
11038,,2877,26,2,6,,1434.95,156389.14
11039,,1642,11,14,4,1137.55,,164141.32
11040,,1463,16,6,11,1374.04,246.7,51861.28
11041,,319,77,7,9,1601.03,,145630.63
11042,,3713,56,3,8,1956.11,,276804.16
11043,,2102,10,10,2,,140.32,21402.06
11044,,1729,79,8,1,969.74,163.03,
11045,,633,60,8,10,1223.56,1443.28,236440.95
11046,,554,6,7,8,,,142153.77
11047,,291,21,12,9,742.94,93.95,
11048,,550,13,12,3,807.38,55.68,
11049,,24,14,11,10,424.04,94.41,36275.33
11050,,794,69,7,2,917.26,134.48,85548.75
11051,2025-08-28,2193,44,11,1,206.07,39.79,
11052,,2387,44,9,8,810.07,141.61,
11053,,110,80,12,10,366.74,90.34,48072.75
11054,,80,6,1,11,1084.94,161.16,210394.34
11055,2025-06-18,1918,54,5,10,489.02,31.76,64932.22
11056,,1516,56,15,12,979.42,92.85,110714.12
11057,,252,50,5,9,1557.99,210.91,240019.24
11058,2025-08-04,47,1,1,11,,,96754.73
11059,,1538,116,2,10,,105.51,
11060,,1963,74,14,9,1796.3,125.44,82340.19
11061,,1135,77,4,3,,,
11062,,894,35,2,3,1108.62,249.47,183611.16
11063,,1187,38,7,1,,271.88,88037.52
11064,,2697,9,6,9,1975.96,386.69,349427.5
11065,,2590,31,4,7,432.83,101.11,
11066,,1154,59,1,11,,89.98,
11067,,664,48,6,9,1009.75,60.98,41618.61
11068,,550,37,13,12,162.63,,30830.87
11069,,1803,41,13,2,265.73,17.39,33971.09
11070,,1237,25,9,2,834.42,,77232.37
11071,,1856,46,10,6,250.56,48.81,31710.26
11072,,739,76,2,5,1008.55,1792.41,57517.66
11073,,2678,46,4,2,862.98,212.25,159019.12
11074,,2146,97,2,3,1376.83,151.91,274352.88
11075,,1295,24,2,3,,227.87,221005.93
11076,,879,62,14,9,1894.04,278.3,
11077,,2136,76,7,5,1121.17,60.64,167875.14
11078,,204,41,5,6,744.1,113.21,
11079,,33,44,9,9,,211.17,
11080,,2030,61,8,10,1948.65,376.25,237608.23
11081,,403,77,15,9,1631.06,189.73,92693.78
11082,,2113,92,15,1,,356.54,330039.49
11083,,894,19,13,1,1363.29,,205718.08
11084,,2437,54,9,5,454.56,56.18,85773.31
11085,,753,79,10,12,89.91,4.94,
11086,,1358,28,13,4,1304.08,258.1,143243.48
11087,,1378,39,12,6,1254.88,64.8,171945.03
11088,2025-02-14,1165,60,12,11,,238.22,211771.01
11089,,61,34,11,5,720.72,,131918.36
11090,,2716,31,4,10,985.7,,
11091,,1268,45,4,10,1218.09,240.2,196748.67
11092,2025-04-15,2689,16,6,10,744.91,151.25,24631.39
11093,,529,19,12,9,1341.48,131.76,196388.8
11094,,1028,24,3,8,1730.4,,76872.73
11095,,130,35,15,7,426.4,61.85,
11096,,896,48,8,11,356.49,62.3,
11097,,2645,40,13,3,1740.22,,92484.34
11098,,901,10,6,6,166.26,29.8,7863.64
11099,,534,93,10,2,1258.48,273.89,
11100,,806,3,7,8,766.97,44.22,143389.9
11101,,1153,3,10,11,,81.19,20253.6
11102,2025-02-06,1788,51,11,2,1690.16,247.3,325235.76
11103,,1277,44,1,5,1331.25,240.78,92537.29
11104,,2379,31,13,5,922.67,119.84,172393.16
11105,,808,47,8,4,,227.78,
11106,2025-08-14,1489,49,6,11,1023.21,125.3,
11107,,1030,59,6,2,1170.58,207.06,160402.07
11108,,489,63,12,11,1307.14,,127699.04
11109,,1237,64,11,5,,116.13,
11110,,2365,55,15,5,1482.36,,198295.02
11111,,2693,32,3,9,1760.6,,
11112,,2660,40,4,1,658.16,111.59,105063.81
11113,2025-09-26,318,73,9,2,,329.66,173521.36
11114,,1192,79,7,4,1158.38,166.56,178114.16
11115,,2667,18,12,2,1482.0,218.05,172414.91
11116,2025-06-29,156,50,12,12,1214.51,211.96,26514.69
11117,,235,79,5,2,1636.25,303.38,235114.16
11118,,423,20,13,11,1116.0,107.96,
11119,,2924,21,11,1,1409.86,346.52,133787.45
11120,,2103,34,13,8,,104.66,194953.94
11121,,147,46,14,5,847.36,147.77,164802.62
11122,,427,79,1,12,1351.67,162.1,99016.7
11123,2025-03-21,2763,58,1,1,1564.51,166.29,
11124,,2667,3,13,12,392.69,65.96,72934.1
11125,,2931,21,3,12,1681.04,396.69,110572.61
11126,,387,56,10,12,1219.25,106.07,41149.57
11127,,47,59,5,4,,54.65,30688.69
11128,,1019,75,14,3,1635.86,84.59,209593.28
11129,,1106,45,7,6,1658.88,,274485.49
11130,,2707,44,9,11,,218.42,153535.72
11131,,1015,64,7,11,,10.87,41460.91
11132,,3653,72,4,4,104.65,9.91,12397.58
11133,,1481,6,15,1,693.61,,
11134,2025-09-30,1471,75,14,1,,307.23,99233.1
11135,,1574,23,14,12,680.28,54.03,89858.95
11136,,2927,30,1,12,,,16020.27
11137,,1457,45,15,2,1435.18,291.75,242012.71
11138,2025-10-07,1028,8,15,5,430.1,76.02,
11139,,60,62,12,12,1642.99,225.13,216646.63
11141,,1442,76,9,7,1891.49,319.29,
11142,,2788,69,13,6,1573.6,205.41,35202.64
11143,,1249,25,15,5,784.05,188.0,21800.8
11144,,2948,46,2,7,424.04,58.25,60939.61
11145,,316,23,9,9,462.06,47.77,20838.38
11146,,2767,62,14,4,604.23,66.91,115920.21
11147,,2398,42,1,10,1931.51,285.46,364621.52
11148,,238,13,15,2,1068.41,111.56,57432.9
11149,,2266,18,7,11,1600.38,311.69,263986.11
11150,,1556,69,4,7,,96.58,35057.86
11151,,2145,14,15,2,1388.55,75.94,133686.56
11152,,358,4,2,1,726.31,,126933.0
11153,,841,77,6,10,1313.52,,
11154,,1863,80,10,10,1696.98,,334409.55
11155,,3506,70,6,12,1033.52,233.25,39276.89
11156,,183,58,12,8,,61.57,35446.36
11157,,1733,69,8,3,109.92,24.41,17090.33
11158,2025-07-28,45,27,13,1,1547.85,272.25,203892.62
11159,,1504,65,15,10,1972.85,347.69,156076.66
11160,,1057,66,1,5,1724.53,359.6,244419.58
11161,,346,71,2,8,1853.76,217.89,313609.21
11162,,2085,30,8,3,759.42,133.51,15940.05
11163,2025-11-17,333,42,15,1,1198.76,,195483.58
11164,,347,3,8,4,1781.5,341.52,146113.1
11165,,576,66,5,1,1233.44,218.81,42229.21
11166,,2891,7,6,10,1719.95,143.18,161296.82
11167,2025-04-02,1813,79,13,3,1711.34,,123403.22
11168,2025-03-11,1986,77,4,6,,94.25,22439.5
11169,2025-02-03,119,54,10,10,1815.89,311.84,249235.17
11170,2025-06-14,1054,19,10,4,463.44,114.69,
11171,,1459,55,4,5,891.99,126.81,81606.33
11172,,2851,55,7,3,1424.22,,196127.33
11173,,2550,52,13,6,1522.33,114.47,183630.17
11174,,1273,36,13,4,274.49,24.82,
11175,,720,15,10,2,,198.24,282625.51
11176,,2554,77,11,6,,112.64,92037.32
11177,,23,27,4,10,700.5,56.46,66829.58
11178,,1918,18,13,7,877.51,,89261.53
11179,2025-07-31,26,54,7,12,1223.12,265.04,
11180,,712,16,3,11,1698.81,86.45,332328.37
11181,,247,65,10,7,1457.24,,66451.54
11182,,2098,34,12,5,,269.06,177571.45
11183,,2010,44,15,9,1656.94,156.44,196853.6
11184,2025-02-28,1785,31,14,1,969.21,166.47,132265.88
11185,,2893,37,15,11,1580.45,303.28,39449.54
11186,,769,11,1,11,250.83,40.59,31774.16
11187,,2233,44,8,10,,53.36,84699.45
11188,,3000,51,8,5,1203.04,267.34,152971.69
11189,,393,77,12,5,1206.56,91.35,171916.4
11190,2025-01-18,1826,64,5,2,1719.01,,196600.9
11191,,1287,15,5,2,173.82,26.81,6366.06
11192,,2841,41,10,12,548.87,129.54,
11193,,639,74,5,3,1158.29,68.84,145528.69
11194,,675,3,3,2,,,116436.72
11195,,775,32,3,9,,237.23,
11196,,2587,7,13,12,,169.88,117662.24
11197,2025-02-25,2737,20,10,8,928.46,202.92,173794.44
11198,,2143,31,1,1,,124.98,
11199,,2965,67,6,12,1044.82,222.2,76014.18
11200,2025-02-02,702,73,1,1,1958.01,,
11201,,2649,54,11,8,490.69,120.79,
11202,,654,61,7,5,649.8,881.04,48071.23
11203,,199,58,4,11,1671.48,298.59,162056.18
11204,,2710,63,11,12,778.49,87.94,138050.2
11205,,1755,43,10,5,,95.47,80745.19
11206,,1790,59,8,6,1109.08,78.86,186182.96
11207,,2293,66,3,4,452.66,95.97,44108.16
11208,2025-02-04,2607,54,3,6,390.55,19.9,55266.34
11209,2025-05-01,1189,25,12,3,1162.93,200.53,201853.81
11210,,2381,78,5,11,,195.89,170045.53
11211,,2219,30,1,12,902.97,155.64,
11212,,1980,30,7,11,,51.57,35305.56
11213,,1713,78,3,7,1539.71,245.76,263495.14
11214,,1,39,7,11,1972.15,,350015.72
11215,,519,42,14,7,1263.28,209.21,250585.52
11216,,920,70,3,1,978.76,210.36,99593.05
11218,,2751,5,11,8,357.1,75.04,
11219,2025-06-25,1549,93,13,8,,27.65,
11220,2025-02-04,3777,10,11,1,657.37,127.45,
11221,,2557,54,7,9,834.7,163.43,103945.23
11223,2025-10-18,1448,11,13,11,239.73,24.34,23060.67
11224,,1414,31,11,10,1870.18,184.38,89309.2
11225,,1886,55,1,10,1877.35,151.35,196253.87
11226,2025-04-24,2500,76,11,7,1194.3,158.07,
11227,2025-11-16,773,16,15,11,1184.46,111.48,31738.05
11228,,938,8,12,1,1504.35,,
11229,,1448,33,5,9,1638.66,89.9,53748.62
11230,2025-07-15,2810,11,3,11,535.33,130.72,
11231,2025-02-24,1469,80,8,6,1095.72,217.64,
11232,,849,54,2,10,776.08,62.12,105550.95
11233,,2591,78,8,12,1859.61,279.3,260909.36
11234,,1647,34,7,4,1442.82,346.19,130278.06
11235,2025-01-28,719,4,11,9,544.85,,70615.02
11236,,2678,61,14,7,,32.64,
11237,2025-06-13,690,28,7,7,1581.15,367.91,65128.18
11238,2025-07-20,1727,6,4,2,1480.36,134.53,149564.92
11239,2025-08-29,2085,29,7,10,452.76,,71054.07
11240,,2468,18,12,6,397.21,88.33,17259.8
11241,,693,45,9,8,1656.2,397.07,237173.16
11242,,315,52,10,1,1100.15,67.75,30017.84
11243,,1405,24,14,10,382.95,76.93,30122.1
11244,,2113,78,10,11,1561.35,,197900.39
11245,,2090,17,15,1,1322.47,181.67,75102.59
11246,,2057,60,9,12,1590.14,,208476.98
11247,,2366,45,1,9,591.42,130.88,58034.65
11248,,243,52,8,9,1947.01,198.55,159166.86
11249,,2741,19,2,7,530.55,111.72,
11250,,2317,54,10,6,795.8,111.61,119962.22
11251,2025-04-07,2154,75,1,2,,82.75,146957.41
11252,,354,22,8,12,785.28,95.38,146468.66
11253,2025-01-12,2586,6,12,1,1059.97,140.93,
11254,,956,68,8,4,87.16,15.8,2664.12
11255,,2136,70,3,1,223.52,13.51,31079.45
11256,,2646,70,11,9,238.28,25.92,43301.45
11257,,233,102,3,11,,238.53,
11258,,1433,53,13,7,1769.86,,242517.51
11259,,1400,37,4,3,1943.0,289.89,74873.81
11260,,257,79,11,8,1118.14,,117616.32
11261,2025-04-19,1183,14,9,2,294.53,,34776.34
11262,,2767,52,8,4,866.62,132.39,
11263,2025-07-16,2576,54,3,6,,22.9,52578.95
11264,2025-10-04,1599,56,15,4,,239.24,30389.67
11265,,1136,15,11,7,125.09,27.09,15437.78
11266,2025-02-02,1339,48,8,3,1421.12,121.86,44995.79
11267,2026-02-12,771,30,9,2,1358.09,267.61,221949.79
11268,,677,62,4,6,,30.5,15730.03
11269,2026-02-18,1679,26,6,3,,349.15,43560.56
11270,,1550,14,1,12,,125.87,145965.37
11271,,2959,6,3,4,130.09,30.3,16247.82
11272,,2608,68,1,8,288.89,43.56,52004.83
11273,2026-01-01,2266,48,11,4,621.21,153.3,
11274,,91,61,10,6,1985.38,185.22,56425.75
11275,,1714,20,10,3,1551.28,278.48,191988.43
11276,,1348,29,8,10,398.21,47.99,18529.33
11277,,2915,12,14,1,1486.59,195.62,167652.59
11278,,2499,45,15,3,,44.7,
11279,2025-03-18,2381,57,4,10,468.46,,
11280,,102,41,15,8,1466.9,202.83,78536.24
11281,,558,60,13,10,1553.45,,164623.69
11282,2025-01-24,2156,79,2,1,618.26,118.0,36350.1
11283,,2,33,12,6,883.64,166.71,45191.45
11284,,2772,21,11,4,683.48,165.97,101666.13
11285,,358,66,1,2,1778.22,190.12,
11286,,1091,54,7,6,790.19,149.86,22227.64
11287,,712,50,10,1,529.9,78.09,
11288,,398,69,11,9,1707.93,,321440.76
11289,2025-07-25,111,40,15,8,1153.16,,95300.4
11290,,2646,4,8,12,253.6,,17504.55
11291,,2720,34,3,3,,,39949.11
11292,2025-09-12,593,23,6,12,1905.38,105.5,249341.85
11293,,941,56,7,10,1155.45,275.36,
11294,,1591,5,10,11,,87.13,41058.54
11295,,2022,63,11,8,1481.32,359.87,241653.84
11296,,2200,45,13,11,578.17,35.18,36483.5
11297,,738,54,6,2,895.29,176.9,
11298,2025-10-24,795,24,7,8,1176.63,102.55,134799.01
11299,,1707,28,2,7,1554.97,80.77,118345.57
11300,,2231,29,4,5,,109.71,
11301,,2143,6,7,4,277.52,37.67,
11302,,449,4,10,11,602.02,35.67,12191.84
11303,,2871,12,6,5,1050.86,,164237.2
11304,,1710,43,2,8,942.38,74.35,39738.6
11305,,1606,46,14,7,170.9,39.11,
11306,,2219,27,2,2,1302.0,195.75,198645.39
11307,2025-03-29,2935,48,9,10,214.81,38.1,20100.47
11308,,175,3,14,12,,,
11309,,1343,35,14,12,237.25,18.08,
11310,,2915,38,7,2,148.18,36.1,6390.99
11311,,1214,50,12,1,1191.47,104.43,54897.94
11312,2025-02-16,85,23,4,8,804.78,,16808.63
11313,,1660,65,1,5,1358.93,273.14,
11314,2025-09-28,2911,47,10,12,251.36,,
11315,,1650,11,7,6,1286.55,316.17,183707.33
11316,,1548,23,3,2,281.4,,52838.67
11317,2025-11-06,2367,27,5,10,1291.34,,208483.44
11318,,265,69,3,6,483.89,59.46,9914.17
11319,,2061,78,2,4,,,50105.97
11320,,982,26,14,6,,167.15,
11321,,351,69,11,4,680.96,165.62,78663.8
11322,,1318,36,7,8,1649.63,195.54,183811.61
11323,,1709,16,14,9,1292.19,129.24,205696.52
11324,,2968,77,1,2,133.9,27.85,2783.79
11325,,1756,69,6,3,522.16,27.9,
11326,,621,48,4,1,1735.72,99.05,
11327,2026-01-14,130,33,6,9,86.09,18.32,12553.45
11328,,1465,45,7,4,1351.84,,190453.71
11329,,2472,30,8,11,1814.69,296.17,155747.75
11331,,741,9,15,2,1045.82,52.95,167645.97
11332,,574,33,8,2,55.52,9.33,
11333,,1451,28,10,5,,29.39,
11334,,1279,46,11,5,269.12,63.49,52716.71
11335,,2814,53,3,1,667.75,51.83,35474.48
11336,,2278,31,7,8,898.77,219.18,82175.64
11337,,768,66,11,12,1519.41,155.79,205154.55
11338,2025-01-26,702,9,3,10,1444.27,327.32,61108.17
11339,,383,72,10,3,638.78,,
11340,,833,23,1,7,1246.35,201.83,124554.54
11341,,596,42,2,4,1465.16,366.15,103020.22
11342,,583,66,6,5,1326.34,305.74,
11343,,2740,44,14,11,112.66,14.35,2470.04
11344,,2050,51,9,6,943.57,172.3,157260.16
11345,2025-09-18,1400,31,9,6,,298.13,236358.93
11346,,713,51,8,4,1840.32,440.57,174104.83
11347,2026-01-16,2659,62,4,3,,104.3,26709.51
11348,,1614,17,3,4,702.18,,
11349,,854,28,14,1,96.17,19.17,3508.62
11350,,1729,31,4,3,1921.35,181.01,
11351,,2111,21,5,4,,60.65,
11352,,2106,78,8,6,472.12,,34073.0
11353,,1954,8,14,10,,143.23,77425.02
11354,,1390,32,6,7,,212.61,184865.73
11356,,2943,74,5,5,95.56,,9374.62
11357,,2206,50,6,11,613.29,144.82,74901.99
11358,,478,31,9,5,1359.61,143.12,144380.48
11359,,1912,14,5,1,612.49,,92682.44
11360,,1512,62,13,10,267.68,51.69,
11361,,743,18,4,1,663.16,41.51,34550.52
11362,,1459,36,11,5,803.44,,45595.74
11363,2025-04-10,1816,74,7,4,,72.72,75873.96
11364,,2860,75,13,4,,282.46,237554.12
11365,,1804,38,2,11,1134.64,275.75,151810.55
11366,,3559,60,4,8,518.82,83.44,65981.93
11367,,1504,38,12,7,692.69,1097.29,20397.61
11368,,502,66,13,1,1342.56,79.02,31413.39
11369,,176,24,15,1,,126.02,
11370,,2800,41,11,3,,99.23,243444.93
11371,,910,79,4,12,653.59,57.79,
11372,,2668,28,5,4,,291.3,223855.0
11373,,1514,67,5,9,,237.46,
11374,,2153,16,12,11,813.97,54.18,135366.36
11375,,2181,7,5,8,,194.63,90335.62
11376,,410,32,10,3,1028.88,239.37,45432.94
11377,,13,39,3,5,161.96,27.79,9558.41
11378,,2477,77,15,5,,12.32,11645.48
11379,,1689,56,14,11,,88.2,
11380,2025-12-15,2036,15,5,4,,,124450.33
11381,,1610,24,10,8,1486.14,,
11382,,50,17,10,1,1225.05,,206216.24
11383,,542,16,3,11,1962.25,329.94,376492.78
11384,2025-02-13,2908,34,15,3,249.45,,
11385,,1508,71,15,12,1996.1,212.36,199378.91
11386,,832,60,11,4,834.14,56.84,
11387,,814,22,13,2,,213.3,72057.33
11388,2025-01-14,1762,69,9,9,895.2,97.17,164908.74
